task_id,failure_rate,guardrail,run_idx,num_tool_calls,cascaded_on_failure,redundant_calls,wrong_tool_selected,out_of_scope_attempted,out_of_scope_blocked,correct_decision
refund_after_cancel,0.0,retry_only,8,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,9,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,10,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,11,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,12,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,13,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,14,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,15,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,16,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,17,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,18,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,19,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,20,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,21,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,22,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,23,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,24,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,25,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,26,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,27,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,28,3,False,0,True,True,False,True
refund_after_cancel,0.0,retry_only,29,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,30,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,31,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,32,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,33,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,34,2,False,0,True,False,False,True
refund_after_cancel,0.0,retry_only,35,2,False,0,True,False,False,True
refund_after_cancel,0.0,retry_only,36,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,37,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,38,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,39,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,40,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,41,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,42,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,43,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,44,3,False,0,True,True,False,True
refund_after_cancel,0.0,retry_only,45,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,46,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,47,3,False,0,True,True,False,True
refund_after_cancel,0.0,retry_only,48,2,False,0,False,False,False,True
refund_after_cancel,0.0,retry_only,49,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,0,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,1,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,2,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,3,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,4,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,5,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,6,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,7,3,False,0,True,True,False,True
refund_after_cancel,0.0,circuit_breaker,8,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,9,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,10,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,11,3,False,0,True,True,False,True
refund_after_cancel,0.0,circuit_breaker,12,2,False,0,True,False,False,True
refund_after_cancel,0.0,circuit_breaker,13,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,14,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,15,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,16,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,17,3,False,0,True,True,False,True
refund_after_cancel,0.0,circuit_breaker,18,3,False,0,True,True,False,True
refund_after_cancel,0.0,circuit_breaker,19,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,20,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,21,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,22,2,False,0,True,False,False,True
refund_after_cancel,0.0,circuit_breaker,23,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,24,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,25,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,26,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,27,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,28,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,29,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,30,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,31,3,False,0,True,True,False,True
refund_after_cancel,0.0,circuit_breaker,32,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,33,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,34,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,35,3,False,0,True,True,False,True
refund_after_cancel,0.0,circuit_breaker,36,2,False,0,True,False,False,True
refund_after_cancel,0.0,circuit_breaker,37,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,38,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,39,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,40,2,False,0,True,False,False,True
refund_after_cancel,0.0,circuit_breaker,41,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,42,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,43,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,44,3,False,0,True,True,False,True
refund_after_cancel,0.0,circuit_breaker,45,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,46,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,47,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,48,2,False,0,False,False,False,True
refund_after_cancel,0.0,circuit_breaker,49,2,False,0,True,False,False,True
refund_after_cancel,0.0,least_privilege,0,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,1,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,2,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,3,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,4,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,5,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,6,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,7,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,8,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,9,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,10,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,11,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,12,2,False,0,True,False,False,True
refund_after_cancel,0.0,least_privilege,13,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,14,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,15,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,16,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,17,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,18,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,19,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,20,2,False,0,True,False,False,True
refund_after_cancel,0.0,least_privilege,21,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,22,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,23,2,False,0,True,False,False,True
refund_after_cancel,0.0,least_privilege,24,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,25,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,26,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,27,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,28,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,29,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,30,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,31,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,32,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,33,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,34,2,False,0,True,False,False,True
refund_after_cancel,0.0,least_privilege,35,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,36,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,37,3,False,0,True,True,True,True
refund_after_cancel,0.0,least_privilege,38,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,39,2,False,0,True,False,False,True
refund_after_cancel,0.0,least_privilege,40,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,41,3,False,0,True,True,True,True
refund_after_cancel,0.0,least_privilege,42,2,False,0,True,False,False,True
refund_after_cancel,0.0,least_privilege,43,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,44,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,45,2,False,0,True,False,False,True
refund_after_cancel,0.0,least_privilege,46,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,47,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,48,2,False,0,False,False,False,True
refund_after_cancel,0.0,least_privilege,49,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,0,3,True,0,False,False,False,False
refund_after_cancel,0.2,none,1,3,True,0,False,False,False,False
refund_after_cancel,0.2,none,2,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,3,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,4,3,False,0,True,True,False,True
refund_after_cancel,0.2,none,5,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,6,3,True,0,False,False,False,False
refund_after_cancel,0.2,none,7,3,False,0,True,True,False,True
refund_after_cancel,0.2,none,8,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,9,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,10,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,11,2,False,0,True,False,False,True
refund_after_cancel,0.2,none,12,3,True,0,False,False,False,False
refund_after_cancel,0.2,none,13,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,14,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,15,3,True,0,False,False,False,False
refund_after_cancel,0.2,none,16,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,17,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,18,3,True,0,False,False,False,False
refund_after_cancel,0.2,none,19,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,20,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,21,3,True,0,False,False,False,False
refund_after_cancel,0.2,none,22,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,23,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,24,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,25,3,False,0,True,True,False,True
refund_after_cancel,0.2,none,26,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,27,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,28,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,29,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,30,3,True,0,False,False,False,False
refund_after_cancel,0.2,none,31,2,False,0,True,False,False,True
refund_after_cancel,0.2,none,32,3,True,0,False,False,False,False
refund_after_cancel,0.2,none,33,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,34,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,35,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,36,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,37,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,38,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,39,3,False,0,True,True,False,True
refund_after_cancel,0.2,none,40,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,41,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,42,2,False,0,True,False,False,True
refund_after_cancel,0.2,none,43,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,44,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,45,3,True,0,False,False,False,False
refund_after_cancel,0.2,none,46,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,47,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,48,2,False,0,False,False,False,True
refund_after_cancel,0.2,none,49,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,0,3,False,0,True,True,False,True
refund_after_cancel,0.2,retry_only,1,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,2,3,True,0,False,False,False,False
refund_after_cancel,0.2,retry_only,3,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,4,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,5,3,True,0,False,False,False,False
refund_after_cancel,0.2,retry_only,6,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,7,3,True,0,False,False,False,False
refund_after_cancel,0.2,retry_only,8,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,9,3,True,0,True,False,False,False
refund_after_cancel,0.2,retry_only,10,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,11,3,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,12,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,13,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,14,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,15,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,16,3,False,0,True,False,False,True
refund_after_cancel,0.2,retry_only,17,3,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,18,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,19,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,20,3,True,0,False,False,False,False
refund_after_cancel,0.2,retry_only,21,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,22,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,23,2,False,0,True,False,False,True
refund_after_cancel,0.2,retry_only,24,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,25,3,False,0,True,True,False,True
refund_after_cancel,0.2,retry_only,26,3,False,0,True,True,False,True
refund_after_cancel,0.2,retry_only,27,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,28,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,29,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,30,3,False,0,True,False,False,True
refund_after_cancel,0.2,retry_only,31,3,True,0,False,False,False,False
refund_after_cancel,0.2,retry_only,32,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,33,4,True,0,True,False,False,False
refund_after_cancel,0.2,retry_only,34,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,35,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,36,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,37,3,False,0,True,True,False,True
refund_after_cancel,0.2,retry_only,38,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,39,3,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,40,3,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,41,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,42,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,43,3,False,0,True,True,False,True
refund_after_cancel,0.2,retry_only,44,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,45,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,46,4,True,0,True,False,False,False
refund_after_cancel,0.2,retry_only,47,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,48,2,False,0,False,False,False,True
refund_after_cancel,0.2,retry_only,49,3,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,0,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,1,2,False,0,True,False,False,True
refund_after_cancel,0.2,circuit_breaker,2,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,3,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,4,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,5,3,True,0,False,False,False,False
refund_after_cancel,0.2,circuit_breaker,6,3,True,0,False,False,False,False
refund_after_cancel,0.2,circuit_breaker,7,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,8,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,9,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,10,3,True,0,False,False,False,False
refund_after_cancel,0.2,circuit_breaker,11,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,12,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,13,2,False,0,True,False,False,True
refund_after_cancel,0.2,circuit_breaker,14,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,15,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,16,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,17,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,18,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,19,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,20,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,21,3,True,0,False,False,False,False
refund_after_cancel,0.2,circuit_breaker,22,3,True,0,False,False,False,False
refund_after_cancel,0.2,circuit_breaker,23,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,24,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,25,2,False,0,True,False,False,True
refund_after_cancel,0.2,circuit_breaker,26,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,27,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,28,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,29,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,30,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,31,2,False,0,True,False,False,True
refund_after_cancel,0.2,circuit_breaker,32,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,33,3,False,0,True,True,False,True
refund_after_cancel,0.2,circuit_breaker,34,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,35,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,36,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,37,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,38,3,False,0,True,True,False,True
refund_after_cancel,0.2,circuit_breaker,39,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,40,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,41,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,42,3,True,0,False,False,False,False
refund_after_cancel,0.2,circuit_breaker,43,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,44,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,45,3,True,0,False,False,False,False
refund_after_cancel,0.2,circuit_breaker,46,2,False,0,True,False,False,True
refund_after_cancel,0.2,circuit_breaker,47,2,False,0,True,False,False,True
refund_after_cancel,0.2,circuit_breaker,48,2,False,0,False,False,False,True
refund_after_cancel,0.2,circuit_breaker,49,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,0,3,True,0,False,False,False,False
refund_after_cancel,0.2,least_privilege,1,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,2,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,3,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,4,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,5,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,6,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,7,2,False,0,True,False,False,True
refund_after_cancel,0.2,least_privilege,8,3,True,0,False,False,False,False
refund_after_cancel,0.2,least_privilege,9,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,10,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,11,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,12,3,True,0,False,False,False,False
refund_after_cancel,0.2,least_privilege,13,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,14,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,15,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,16,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,17,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,18,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,19,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,20,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,21,3,True,0,False,False,False,False
refund_after_cancel,0.2,least_privilege,22,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,23,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,24,3,True,0,False,False,False,False
refund_after_cancel,0.2,least_privilege,25,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,26,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,27,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,28,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,29,3,True,0,False,False,False,False
refund_after_cancel,0.2,least_privilege,30,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,31,3,True,0,False,False,False,False
refund_after_cancel,0.2,least_privilege,32,2,False,0,True,False,False,True
refund_after_cancel,0.2,least_privilege,33,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,34,3,True,0,False,False,False,False
refund_after_cancel,0.2,least_privilege,35,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,36,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,37,3,True,0,False,False,False,False
refund_after_cancel,0.2,least_privilege,38,3,True,0,False,False,False,False
refund_after_cancel,0.2,least_privilege,39,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,40,3,True,0,False,False,False,False
refund_after_cancel,0.2,least_privilege,41,3,True,0,True,False,False,False
refund_after_cancel,0.2,least_privilege,42,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,43,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,44,3,True,0,True,False,False,False
refund_after_cancel,0.2,least_privilege,45,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,46,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,47,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,48,2,False,0,False,False,False,True
refund_after_cancel,0.2,least_privilege,49,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,0,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,1,3,True,0,False,False,False,False
refund_after_cancel,0.4,none,2,3,False,0,True,True,False,True
refund_after_cancel,0.4,none,3,3,True,0,False,False,False,False
refund_after_cancel,0.4,none,4,3,True,0,False,False,False,False
refund_after_cancel,0.4,none,5,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,6,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,7,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,8,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,9,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,10,3,True,0,True,False,False,False
refund_after_cancel,0.4,none,11,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,12,3,True,0,False,False,False,False
refund_after_cancel,0.4,none,13,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,14,3,True,0,False,False,False,False
refund_after_cancel,0.4,none,15,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,16,3,True,0,False,False,False,False
refund_after_cancel,0.4,none,17,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,18,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,19,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,20,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,21,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,22,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,23,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,24,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,25,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,26,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,27,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,28,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,29,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,30,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,31,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,32,3,True,0,False,False,False,False
refund_after_cancel,0.4,none,33,3,True,0,False,False,False,False
refund_after_cancel,0.4,none,34,2,False,0,True,False,False,True
refund_after_cancel,0.4,none,35,4,True,0,True,True,False,False
refund_after_cancel,0.4,none,36,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,37,3,True,0,False,False,False,False
refund_after_cancel,0.4,none,38,3,True,0,False,False,False,False
refund_after_cancel,0.4,none,39,3,True,0,False,False,False,False
refund_after_cancel,0.4,none,40,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,41,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,42,2,False,0,True,False,False,True
refund_after_cancel,0.4,none,43,2,False,0,True,False,False,True
refund_after_cancel,0.4,none,44,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,45,3,True,0,False,False,False,False
refund_after_cancel,0.4,none,46,2,False,0,False,False,False,True
refund_after_cancel,0.4,none,47,2,False,0,True,False,False,True
refund_after_cancel,0.4,none,48,3,True,0,False,False,False,False
refund_after_cancel,0.4,none,49,3,True,0,False,False,False,False
refund_after_cancel,0.4,retry_only,0,3,True,0,True,False,False,False
refund_after_cancel,0.4,retry_only,1,2,False,0,False,False,False,True
refund_after_cancel,0.4,retry_only,2,3,False,0,True,False,False,True
refund_after_cancel,0.4,retry_only,3,2,False,0,False,False,False,True
refund_after_cancel,0.4,retry_only,4,4,True,0,True,False,False,False
refund_after_cancel,0.4,retry_only,5,2,False,0,False,False,False,True
refund_after_cancel,0.4,retry_only,6,3,False,0,True,True,False,True
refund_after_cancel,0.4,retry_only,7,3,False,0,True,False,False,True
refund_after_cancel,0.4,retry_only,8,3,True,0,False,False,False,False
refund_after_cancel,0.4,retry_only,9,2,False,0,False,False,False,True
refund_after_cancel,0.4,retry_only,10,3,True,0,True,False,False,False
refund_after_cancel,0.4,retry_only,11,3,True,0,False,False,False,False
refund_after_cancel,0.4,retry_only,12,2,False,0,False,False,False,True
refund_after_cancel,0.4,retry_only,13,2,False,0,False,False,False,True
